id,node_id,position
138570920,1519480014,37
138570920,1519480008,38
138570920,1519480010,39
138570920,1519480012,40
138571189,1519482620,0
138571189,1519482686,1
138571189,1519482683,2
138571189,1519482679,3
138571189,1519482614,4
138571189,1519482620,5
138571715,1519485568,0
138571715,1519485562,1
138571715,1519485547,2
138571715,1519485545,3
138571715,1519485544,4
138571715,1519485543,5
138571715,1519485542,6
138571715,1519485546,7
138571715,1519485548,8
138571715,1519485565,9
138571715,1519485574,10
138571715,1519485575,11
138571715,1519485577,12
138571715,1519485576,13
138571715,1519485572,14
138571715,1519485570,15
138571715,1519485568,16
138572190,1519487500,0
138572190,1519487497,1
138572190,1519487494,2
138572190,1519487490,3
138572190,1519487488,4
138572190,1519487485,5
138572190,1519487483,6
138572190,1519487470,7
138572190,1519487472,8
138572190,1519487487,9
138572190,3665723834,10
138572190,1519487459,11
138572190,1519487464,12
138572190,1519487462,13
138572190,1519487527,14
138572190,1519487516,15
138572190,1519487518,16
138572190,1519487514,17
138572190,1519487520,18
138572190,1519487522,19
138572190,1519487523,20
138572190,1519487525,21
138572190,1519487496,22
138572190,1519487492,23
138572190,1519487499,24
138572190,1519487511,25
138572190,1519487512,26
138572190,1519487500,27
138572900,1519492274,0
138572900,1519492387,1
138572900,1519492385,2
138572900,1519492390,3
138572900,1519492254,4
138572900,1519492256,5
138572900,1519492392,6
138572900,1519492321,7
138572900,1519492327,8
138572900,1519492353,9
138572900,1519492355,10
138572900,1519492356,11
138572900,1519492371,12
138572900,1519492374,13
138572900,1519492376,14
138572900,1519492378,15
138572900,1519492383,16
138572900,1519492380,17
138572900,1519492352,18
138572900,1519492351,19
138572900,1519492350,20
138572900,1519492347,21
138572900,1519492349,22
138572900,1519492345,23
138572900,1519492343,24
138572900,1519492341,25
138572900,1519492324,26
138572900,1519492326,27
138572900,1519492322,28
138572900,1519492308,29
138572900,1519492295,30
138572900,1519492274,31
138573172,1519494935,0
138573172,1519494624,1
138573172,1519493636,2
138573172,1519495553,3
138573172,1519495516,4
138573172,1519494935,5
138573268,1519500080,0
138573268,1519500075,1
138573268,1519500083,2
138573268,1519500088,3
138573268,1519500092,4
138573268,1519500115,5
138573268,1519500123,6
138573268,1519500132,7
138573268,1519500137,8
138573268,1519500141,9
138573268,1519500146,10
138573268,1519500129,11
138573268,1519500118,12
138573268,1519500046,13
138573268,1519500071,14
138573268,1519500068,15
138573268,1519500073,16
138573268,1519500080,17
138573370,1519505005,0
138573370,1519505003,1
138573370,1519504990,2
138573370,1519504988,3
138573370,1519504978,4
138573370,1519504983,5
138573370,1519504984,6
138573370,1519504997,7
138573370,1519504999,8
138573370,1519505001,9
138573370,1519505005,10
138573501,1519508496,0
138573501,1519508495,1
138573501,1519508493,2
138573501,1519508484,3
138573501,1519508482,4
138573501,1519508481,5
138573501,1519508480,6
138573501,1519508479,7
138573501,1519508477,8
138573501,1519508476,9
138573501,1519508475,10
138573501,1519508465,11
138573501,1519508464,12
138573501,1519508463,13
138573501,1519508460,14
138573501,1519508457,15
138573501,1519508447,16
138573501,1519508446,17
138573501,1519508445,18
138573501,1519508443,19
138573501,1519508442,20
138573501,1519508444,21
138573501,1519508027,22
138573501,1519508028,23
138573501,1519508030,24
138573501,1519508031,25
138573501,1519508044,26
138573501,1519508081,27
138573501,1519508083,28
138573501,1519508127,29
138573501,1519508130,30
138573501,1519508145,31
138573501,1519508131,32
138573501,1519508129,33
138573501,1519508128,34
138573501,1519508125,35
138573501,1519508099,36
138573501,1519508092,37
138573501,1519508089,38
138573501,1519508102,39
138573501,1519508114,40
138573501,1519508462,41
138573501,1519508461,42
138573501,1519508459,43
138573501,1519508466,44
138573501,1519508478,45
138573501,1519508496,46
138573853,1519511409,0
138573853,1519511408,1
138573853,1519511394,2
138573853,1519511396,3
138573853,1519511406,4
138573853,1519511399,5
138573853,1519511398,6
138573853,1519511407,7
138573853,1519511409,8
138574380,1519516493,0
138574380,1519516549,1
138574380,1519518221,2
138574380,1519518192,3
138574380,1519516489,4
138574380,1519516493,5
138574766,1519523117,0
138574766,1519523107,1
138574766,1519523124,2
138574766,1519523146,3
138574766,1519523133,4
138574766,1519523129,5
138574766,1519523131,6
138574766,1519523126,7
138574766,1519523122,8
138574766,1519523120,9
138574766,1519523118,10
138574766,1519523117,11
138575158,1519521304,0
138575158,1519526016,1
138575158,1519526017,2
138575158,1519526019,3
138575158,1519526018,4
138575158,1519525889,5
138575158,1519525892,6
138575158,1519525974,7
138575158,1519526000,8
138575158,1519525996,9
138575158,1519525994,10
138575158,1519525993,11
138575158,1519525997,12
138575158,1519525999,13
138575158,1519521304,14
138575747,1519530537,0
138575747,1519530538,1
138575747,1519530534,2
138575747,1519530535,3
138575747,1519530537,4
138576135,1519535266,0
138576135,1519535265,1
138576135,1519535264,2
138576135,1519535250,3
138576135,1519535187,4
138576135,1519535185,5
138576135,1519535183,6
138576135,1519535181,7
138576135,1519535169,8
138576135,1519535167,9
138576135,1519535272,10
138576135,1519535271,11
138576135,1519535270,12
138576135,1519535269,13
138576135,1519535268,14
138576135,1519535267,15
138576135,1519535251,16
138576135,1519535252,17
138576135,1519535253,18
138576135,1519535255,19
138576135,1519535266,20
138576299,1519538444,0
138576299,1519538431,1
138576299,1519538429,2
138576299,1519538427,3
138576299,1519538421,4
138576299,1519538423,5
138576299,1519538425,6
138576299,1519538419,7
138576299,1519538417,8
138576299,1519538398,9
138576299,1519538383,10
138576299,1519538381,11
138576299,1519538315,12
138576299,1519538322,13
138576299,1519538326,14
138576299,1519538448,15
138576299,1519538446,16
138576299,1519538444,17
138576585,1519543645,0
138576585,1519543646,1
138576585,1519543647,2
138576585,1519543691,3
138576585,1519543694,4
138576585,1519543697,5
138576585,1519543645,6
138576823,1519547662,0
138576823,1519547665,1
138576823,1519547663,2
138576823,1519547669,3
138576823,1519547667,4
138576823,1519547622,5
138576823,1519547619,6
138576823,1519547616,7
138576823,1519547615,8
138576823,1519547610,9
138576823,1519547608,10
138576823,1519547576,11
138576823,1519547589,12
138576823,1519547591,13
138576823,1519547530,14
138576823,1519547568,15
138576823,1519547593,16
138576823,1519547595,17
138576823,1519547613,18
138576823,1519547617,19
138576823,1519547621,20
138576823,1519547638,21
138576823,1519547640,22
138576823,1519547642,23
138576823,1519547644,24
138576823,1519547646,25
138576823,1519547647,26
138576823,1519547649,27
138576823,1519547650,28
138576823,1519547651,29
138576823,1519547661,30
138576823,1519547662,31
138577277,1519555457,0
138577277,1519555452,1
138577277,1519555448,2
138577277,1519555410,3
138577277,1519555417,4
138577277,1519555435,5
138577277,1519555413,6
138577277,1519555439,7
138577277,1519555441,8
138577277,1519555442,9
138577277,1519555446,10
138577277,1519555544,11
138577277,1519555547,12
138577277,1519555550,13
138577277,1519555556,14
138577277,1519555559,15
138577277,1519555563,16
138577277,1519555571,17
138577277,1519555580,18
138577277,1519555591,19
138577277,1519555592,20
138577277,1519555595,21
138577277,1519555600,22
138577277,1519555598,23
138577277,1519555593,24
138577277,1519555590,25
138577277,1519555577,26
138577277,1519555575,27
138577277,1519555567,28
138577277,1519555549,29
138577277,1519555633,30
138577277,1519555634,31
138577277,1519555635,32
138577277,1519555637,33
138577277,1519555638,34
138577277,1519555654,35
138577277,1519555263,36
138577277,1519555266,37
138577277,1519555268,38
138577277,1519555270,39
138577277,1519555295,40
138577277,1519555299,41
138577277,1519555306,42
138577277,1519555310,43
138577277,1519555302,44
138577277,1519555297,45
138577277,1519555343,46
138577277,1519555347,47
138577277,1519555354,48
138577277,1519555371,49
138577277,1519555632,50
138577277,1519555631,51
138577277,1519555629,52
138577277,1519555627,53
138577277,1519555607,54
138577277,1519555603,55
138577277,1519555474,56
138577277,1519555457,57
138577435,1519561440,0
138577435,1519561444,1
138577435,1519561455,2
138577435,1519561458,3
138577435,1519561487,4
138577435,1519561485,5
138577435,1519561451,6
138577435,1519561447,7
138577435,1519561432,8
138577435,1519561427,9
138577435,1519561489,10
138577435,1519561492,11
138577435,1519561494,12
138577435,1519561496,13
138577435,1519561499,14
138577435,1519561501,15
138577435,1519561503,16
138577435,1519561537,17
138577435,1519561538,18
138577435,1519561539,19
138577435,1519561540,20
138577435,1519561542,21
138577435,1519561543,22
138577435,1519561545,23
138577435,1519561549,24
138577435,1519561552,25
138577435,1519561583,26
138577435,1519561589,27
138577435,1519561593,28
138577435,1519561600,29
138577435,1519561602,30
138577435,1519561604,31
138577435,1519561608,32
138577435,1519561612,33
138577435,1519561616,34
138577435,1519561649,35
138577435,1519561652,36
138577435,1519561657,37
138577435,1519561111,38
138577435,1519561104,39
138577435,1519561098,40
138577435,1519560444,41
138577435,1519560447,42
138577435,1519561943,43
138577435,1519561939,44
138577435,1519561935,45
138577435,1519561769,46
138577435,1519561767,47
138577435,1519561765,48
138577435,1519561751,49
138577435,1519561757,50
138577435,1519561762,51
138577435,1519561773,52
138577435,1519561776,53
138577435,1519561809,54
138577435,1519561814,55
138577435,1519561819,56
138577435,1519561821,57
138577435,1519561823,58
138577435,1519561825,59
138577435,1519561827,60
138577435,1519561830,61
138577435,1519561833,62
138577435,1519561862,63
138577435,1519561867,64
138577435,1519561874,65
138577435,1519561881,66
138577435,1519561870,67
138577435,1519561878,68
138577435,1519561884,69
138577435,1519561888,70
138577435,1519561893,71
138577435,1519561918,72
138577435,1519561924,73
138577435,1519561921,74
138577435,1519561927,75
138577435,1519561932,76
138577435,1519561440,77
138577902,1519527655,0
138577902,1519527947,1
138577902,1519567426,2
138577902,1519527639,3
138577902,1519527637,4
138577902,1519527654,5
138577902,1519527655,6
138578221,1519572717,0
138578221,1519572773,1
138578221,1519572769,2
138578221,1519572758,3
138578221,1519572763,4
138578221,1519572754,5
138578221,1519572731,6
138578221,1519572728,7
138578221,1519572725,8
138578221,1519572720,9
138578221,1519572723,10
138578221,1519572714,11
138578221,1519572717,12
138578354,1519577263,0
138578354,1519577160,1
138578354,1519577164,2
138578354,1519577169,3
138578354,1519577174,4
138578354,1519577177,5
138578354,1519577179,6
138578354,1519577181,7
138578354,1519577183,8
138578354,1519577207,9
138578354,1519577212,10
138578354,1519577216,11
138578354,1519577220,12
138578354,1519577222,13
138578354,1519577223,14
138578354,1519577225,15
138578354,1519577227,16
138578354,1519577251,17
138578354,1519577253,18
138578354,1519577256,19
138578354,1519577258,20
138578354,1519577260,21
138578354,1519577297,22
138578354,1519577301,23
138578354,1519577309,24
138578354,1519577313,25
138578354,1519577331,26
138578354,1519577338,27
138578354,1519577347,28
138578354,1519577354,29
138578354,1519577357,30
138578354,1519577359,31
138578354,1519577388,32
138578354,1519577384,33
138578354,1519577350,34
138578354,1519577342,35
138578354,1519577335,36
138578354,1519577317,37
138578354,1519577305,38
138578354,1519577293,39
138578354,1519577291,40
138578354,1519577288,41
138578354,1519577275,42
138578354,1519577270,43
138578354,1519577267,44
138578354,1519577263,45
138578679,1519591497,0
138578679,1519591493,1
138578679,1519591501,2
138578679,1519591504,3
138578679,1519591507,4
138578679,1519591513,5
138578679,1519591533,6
138578679,1519591535,7
138578679,1519591537,8
138578679,1519591541,9
138578679,1519591544,10
138578679,1519587323,11
138578679,1519587321,12
138578679,1519587289,13
138578679,1519587285,14
138578679,1519587283,15
138578679,1519587280,16
138578679,1519587278,17
138578679,1519587274,18
138578679,1519587270,19
138578679,1519587266,20
138578679,1519587262,21
138578679,1519587475,22
138578679,1519587471,23
138578679,1519587463,24
138578679,1519587466,25
138578679,1519590837,26
138578679,1519590843,27
138578679,1519590846,28
138578679,1519590866,29
138578679,1519590872,30
138578679,1519590877,31
138578679,1519590884,32
138578679,1519588060,33
138578679,1519587659,34
138578679,1519587687,35
138578679,1519587725,36
138578679,1519587745,37
138578679,1519587867,38
138578679,1519587904,39
138578679,1519587929,40
138578679,1519587925,41
138578679,1519587920,42
138578679,1519587913,43
138578679,1519587907,44
138578679,1519587931,45
138578679,1519587934,46
138578679,1519588297,47
138578679,1519588291,48
138578679,1519588286,49
138578679,1519588282,50
138578679,1519588278,51
138578679,1519588273,52
138578679,1519588268,53
138578679,1519588144,54
138578679,1519588150,55
138578679,1519588156,56
138578679,1519588193,57
138578679,1519588196,58
138578679,1519588200,59
138578679,1519588203,60
138578679,1519588207,61
138578679,1519588212,62
138578679,1519588215,63
138578679,1519588219,64
138578679,1519588257,65
138578679,1519591721,66
138578679,1519591726,67
138578679,1519591697,68
138578679,1519591694,69
138578679,1519591688,70
138578679,1519591680,71
138578679,1519591676,72
138578679,1519591685,73
138578679,1519591691,74
138578679,1519591730,75
138578679,1519591734,76
138578679,1519591670,77
138578679,1519591666,78
138578679,1519591497,79
138579572,1519607489,0
138579572,1519607584,1
138579572,1519607586,2
138579572,1519607601,3
138579572,1519607603,4
138579572,1519607612,5
138579572,1519607609,6
138579572,1519607606,7
138579572,1519607587,8
138579572,1519607585,9
138579572,1519607582,10
138579572,1519607547,11
138579572,1519607583,12
138579572,1519607545,13
138579572,1519607543,14
138579572,1519607541,15
138579572,1519607540,16
138579572,1519607538,17
138579572,1519607527,18
138579572,1519607525,19
138579572,1519607522,20
138579572,1519607519,21
138579572,1519607516,22
138579572,1519607513,23
138579572,1519607509,24
138579572,1519607507,25
138579572,1519607503,26
138579572,1519607549,27
138579572,1519607551,28
138579572,1519607576,29
138579572,1519607580,30
138579572,1519607581,31
138579572,3443748710,32
138579572,1519607488,33
138579572,1519607486,34
138579572,1519607484,35
138579572,2184164775,36
138579572,1519607482,37
138579572,1519607481,38
138579572,1519607461,39
138579572,1519607456,40
138579572,1519607451,41
138579572,1519607373,42
138579572,1519607372,43
138579572,4099597363,44
138579572,1519607324,45
138579572,1519607325,46
138579572,1519607326,47
138579572,1519607335,48
138579572,1519607371,49
138579572,1519607348,50
138579572,1519607374,51
138579572,3481221207,52
138579572,1519607375,53
138579572,1519607420,54
138579572,1519607453,55
138579572,1519607458,56
138579572,1519607464,57
138579572,1519607485,58
138579572,1519607487,59
138579572,1519607489,60
138580043,1519611990,0
138580043,1519611985,1
138580043,1519611982,2
138580043,1519611954,3
138580043,1519611957,4
138580043,1519611960,5
138580043,1519611979,6
138580043,1519611988,7
138580043,1519611992,8
138580043,1519611993,9
138580043,1519611990,10
138580864,1519619793,0
138580864,1519619791,1
138580864,1519619789,2
138580864,1519619787,3
138580864,1519619785,4
138580864,1519619781,5
138580864,1519619780,6
138580864,1519619779,7
138580864,1519619795,8
138580864,1519619793,9
138580996,1519623892,0
138580996,1519623915,1
138580996,1519623916,2
138580996,1519623928,3
138580996,1519623931,4
138580996,1519623939,5
138580996,1519623940,6
138580996,1519623941,7
138580996,1519623942,8
138580996,1519623943,9
138580996,1519624426,10
138580996,1519624160,11
138580996,1519624168,12
138580996,1519624179,13
138580996,1519624183,14
138580996,1519624187,15
138580996,1519624191,16
138580996,1519624214,17
138580996,1519624212,18
138580996,1519624219,19
138580996,1519624220,20
138580996,1519624227,21
138580996,1519624229,22
138580996,1519624231,23
138580996,1519624233,24
138580996,1519624234,25
138580996,1519624235,26
138580996,1519624236,27
138580996,1519624237,28
138580996,1519624239,29
138580996,1519624255,30
138580996,1519624256,31
138580996,1519624171,32
138580996,1519624166,33
138580996,1519624163,34
138580996,1519624157,35
138580996,1618213367,36
138580996,1519624134,37
138580996,1519624133,38
138580996,1519624136,39
138580996,1519624139,40
138580996,1519624142,41
138580996,1519624152,42
138580996,1519624154,43
138580996,1519624146,44
138580996,1519624144,45
138580996,1519624141,46
138580996,1519624137,47
138580996,1519623954,48
138580996,1519623950,49
138580996,1519623952,50
138580996,1519623956,51
138580996,1519623957,52
138580996,1519623958,53
138580996,1519623959,54
138580996,1519623961,55
138580996,1519623963,56
138580996,1519623979,57
138580996,1519623980,58
138580996,1519623981,59
138580996,1519623982,60
138580996,1519623983,61
138580996,1519623984,62
138580996,1519624002,63
138580996,1519624008,64
138580996,1519624021,65
138580996,1519624022,66
138580996,1519624023,67
138580996,1519624026,68
138580996,1519624031,69
138580996,1513129476,70
138580996,1513129470,71
138580996,1513129466,72
138580996,1513129474,73
138580996,1519624054,74
138580996,3234429937,75
138580996,3234429939,76
138580996,1519624065,77
138580996,1519624069,78
138580996,1519624072,79
138580996,1519624075,80
138580996,1519624092,81
138580996,1519624094,82
138580996,1519624097,83
138580996,1519624101,84
138580996,1519624109,85
138580996,1519624112,86
138580996,1519624114,87
138580996,1519624117,88
138580996,1519624111,89
138580996,1519624110,90
138580996,1519624103,91
138580996,1519624099,92
138580996,1519624096,93
138580996,1519624093,94
138580996,1519624091,95
138580996,1519624073,96
138580996,1519624070,97
138580996,1519624068,98
138580996,1519624067,99
138580996,1519624066,100
138580996,1519624058,101
138580996,1519624056,102
138580996,1519624051,103
138580996,1519624049,104
138580996,1519624047,105
138580996,1519624045,106
138580996,1519624043,107
138580996,1519624029,108
138580996,1519624027,109
138580996,1519624025,110
138580996,1519624024,111
138580996,1519624011,112
138580996,1519624006,113
138580996,1519624004,114
138580996,1519624000,115
138580996,1519623986,116
138580996,1519623985,117
138580996,1519623996,118
138580996,1519623997,119
138580996,1519623998,120
138580996,1519624120,121
138580996,3234429936,122
138580996,1519624123,123
138580996,1519624428,124
138580996,1519623871,125
138580996,1519623898,126
138580996,1519623895,127
138580996,1519623892,128
138581126,1519626717,0
138581126,1519627048,1
138581126,1519627046,2
138581126,1519627035,3
138581126,1519627073,4
138581126,1519627070,5
138581126,1519626516,6
138581126,1519626518,7
138581126,1519627141,8
138581126,1519627136,9
138581126,1519627106,10
138581126,1519627107,11
138581126,1519627111,12
138581126,1519627150,13
138581126,1519627167,14
138581126,1519627169,15
138581126,1519627174,16
138581126,3442963766,17
138581126,1519627181,18
138581126,3442963716,19
138581126,1519627202,20
138581126,1519627203,21
138581126,1519627205,22
138581126,1519627212,23
138581126,3442963725,24
138581126,1519627227,25
138581126,1519627229,26
138581126,3442963791,27
138581126,1519623358,28
138581126,1519623354,29
138581126,1519623352,30
138581126,1519623350,31
138581126,1519623292,32
138581126,1519623291,33
138581126,1519623272,34
138581126,3442963168,35
138581126,1519627231,36
138581126,1519627230,37
138581126,2037040190,38
138581126,2037040161,39
138581126,2037040139,40
138581126,1519627209,41
138581126,1519627207,42
138581126,1519627200,43
138581126,2037040042,44
138581126,1519627199,45
138581126,1519627177,46
138581126,1519627171,47
138581126,1519627165,48
138581126,2037040025,49
138581126,1519627164,50
138581126,2037040021,51
138581126,3442963171,52
138581126,2037040014,53
138581126,1519627162,54
138581126,2037040009,55
138581126,2037040003,56
138581126,1519627034,57
138581126,1519627030,58
138581126,723494676,59
138581126,723491386,60
138581126,723458877,61
138581126,723469529,62
138581126,723515262,63
138581126,1519626719,64
138581126,1519626714,65
138581126,1519626716,66
138581126,2037063544,67
138581126,1519626717,68
138581315,1519630343,0
138581315,1519630344,1
138581315,1519630346,2
138581315,1519630349,3
138581315,1519630352,4
138581315,1519630367,5
138581315,1519630369,6
138581315,1519630372,7
138581315,1519629792,8
138581315,4087379331,9
138581315,1519630374,10
138581315,4087379372,11
138581315,1519630326,12
138581315,1519630319,13
138581315,1519630378,14
138581315,1519630380,15
138581315,1519630379,16
138581315,1519630376,17
138581315,1519630322,18
138581315,1519630324,19
138581315,1519630328,20
138581315,1519630329,21
138581315,1519630330,22
138581315,4087379299,23
138581315,1519630340,24
138581315,4087379558,25
138581315,1519630341,26
138581315,1519630342,27
138581315,1519630343,28
138581496,1519627752,0
138581496,1519623871,1
138581496,1519624428,2
138581496,1519633346,3
138581496,1519627752,4
138581940,1519639544,0
138581940,1519639513,1
138581940,1519639516,2
138581940,1519639548,3
138581940,1519639552,4
138581940,1519639556,5
138581940,1519639559,6
138581940,1519639563,7
138581940,1519639509,8
138581940,1519639544,9
138582330,1519645441,0
138582330,1519645541,1
138582330,1519645543,2
138582330,1519645545,3
138582330,1519645547,4
138582330,1519609351,5
138582330,1519609354,6
138582330,1519609378,7
138582330,1519645539,8
138582330,1519645535,9
138582330,1519645498,10
138582330,1519645460,11
138582330,1519645459,12
138582330,1519645458,13
138582330,1519645457,14
138582330,1519645440,15
138582330,1519645441,16
138650980,1520342852,0
138650980,1520342807,1
138650980,1520342806,2
138650980,1520342827,3
138650980,1520342820,4
138650980,1520342822,5
138650980,1520342829,6
138650980,1520342831,7
138650980,1520342832,8
138650980,1520342834,9
138650980,1520342836,10
138650980,1520342838,11
138650980,1520342840,12
138650980,1520342852,13
138651555,1520349282,0
138651555,1520349280,1
138651555,1520349277,2
138651555,1520349279,3
138651555,1520349281,4
138651555,1520349283,5
138651555,1520349282,6
138651911,1520350376,0
138651911,1520350386,1
138651911,1520350392,2
138651911,1520350396,3
138651911,1520350399,4
138651911,1520350401,5
138651911,1520350402,6
138651911,1520350406,7
138651911,1520350408,8
138651911,1520350409,9
138651911,1520350411,10
138651911,1520350416,11
138651911,1520350418,12
138651911,1520350421,13
138651911,1520350424,14
138651911,1520350426,15
138651911,1520350425,16
138651911,1520350520,17
138651911,1520350423,18
138651911,1520350420,19
138651911,1520350415,20
138651911,1520350410,21
138651911,1520350407,22
138651911,1520350404,23
138651911,1520350397,24
138651911,1520350393,25
138651911,1520350388,26
138651911,1520350383,27
138651911,1520350380,28
138651911,1520350449,29
138651911,1520350451,30
138651911,1520350456,31
138651911,1520350461,32
138651911,1520350468,33
138651911,1520350471,34
138651911,1520350473,35
138651911,1520350475,36
138651911,1520350476,37
138651911,1520350472,38
138651911,1520350469,39
138651911,1520350467,40
138651911,1520350457,41
138651911,1520350455,42
138651911,1520350359,43
138651911,1520350360,44
138651911,1520350363,45
138651911,1520350370,46
138651911,1520350373,47
138651911,1520350376,48
138652308,1520352378,0
138652308,1520352433,1
138652308,1520352434,2
138652308,1520352442,3
138652308,1520352445,4
138652308,1520352446,5
138652308,1520352447,6
138652308,1520352448,7
138652308,1520352444,8
138652308,1520352441,9
138652308,1520352438,10
138652308,1520352436,11
138652308,3375460056,12
138652308,3375460055,13
138652308,3375460057,14
138652308,3375460053,15
138652308,3375460054,16
138652308,1520352435,17
138652308,1520352450,18
138652308,1520352451,19
138652308,1520352452,20
138652308,1520352453,21
138652308,1520352455,22
138652308,1520352456,23
138652308,1520352459,24
138652308,1520352458,25
138652308,1520352460,26
138652308,1520352341,27
138652308,1520352307,28
138652308,1520352412,29
138652308,1520352413,30
138652308,1520352411,31
138652308,1520352410,32
138652308,1520352407,33
138652308,1520352406,34
138652308,1520352405,35
138652308,1520352404,36
138652308,1520352403,37
138652308,1520352402,38
138652308,1520352401,39
138652308,1520352400,40
138652308,1520352399,41
138652308,1520352392,42
138652308,1520352391,43
138652308,1520352414,44
138652308,1520352415,45
138652308,1520352416,46
138652308,1520352417,47
138652308,1520352418,48
138652308,1520352426,49
138652308,1520352425,50
138652308,1520352423,51
138652308,1520352424,52
138652308,1520352427,53
138652308,1520352428,54
138652308,1520352429,55
138652308,1520352431,56
138652308,1520351545,57
138652308,1520351544,58
138652308,1520351543,59
138652308,1520351542,60
138652308,1520351540,61
138652308,1520351539,62
138652308,1520351535,63
138652308,1520351533,64
138652308,1520351527,65
138652308,1520351524,66
138652308,1520351522,67
138652308,1520351521,68
138652308,1520351548,69
138652308,1520352387,70
138652308,1520352369,71
138652308,1520352367,72
138652308,1520352356,73
138652308,1520352363,74
138652308,1520352365,75
138652308,1520352378,76
138652438,664873387,0
138652438,664873386,1
138652438,664873389,2
138652438,664873388,3
138652438,664873390,4
138652438,664873379,5
138652438,1520353602,6
138652438,664873387,7
138652545,1520353854,0
138652545,1520353990,1
138652545,1520353988,2
138652545,1520353989,3
138652545,1520353849,4
138652545,1520353851,5
138652545,1520353852,6
138652545,1520353853,7
138652545,1520353855,8
138652545,1520353854,9
138652657,1520354736,0
138652657,1520354735,1
138652657,1520354734,2
138652657,1520354738,3
138652657,1520354739,4
138652657,1520354737,5
138652657,1520354736,6
138652874,1520356130,0
138652874,1520356131,1
138652874,1520356127,2
138652874,1520356123,3
138652874,1520356122,4
138652874,664870783,5
138652874,664870782,6
138652874,1520356135,7
138652874,1520356134,8
138652874,1520356136,9
138652874,1520356137,10
138652874,1520356138,11
138652874,1520356140,12
138652874,1520356142,13
138652874,1520356143,14
138652874,1520356133,15
138652874,1520356132,16
138652874,1520356128,17
138652874,1520356121,18
138652874,1520356118,19
138652874,1520356082,20
138652874,1520356083,21
138652874,1520356144,22
138652874,1520356110,23
138652874,1520356111,24
138652874,1520356112,25
138652874,1520356114,26
138652874,1520356116,27
138652874,1520356126,28
138652874,1520356119,29
138652874,1520356065,30
138652874,1520356066,31
138652874,1520356068,32
138652874,1520356069,33
138652874,1520356070,34
138652874,1520356072,35
138652874,1520356074,36
138652874,1520356076,37
138652874,1520356081,38
138652874,1520356084,39
138652874,1520356086,40
138652874,1520356087,41
138652874,1520356115,42
138652874,664870765,43
138652874,1520356113,44
138652874,1520356109,45
138652874,1520356089,46
138652874,1520356088,47
138652874,1520356079,48
138652874,1520356075,49
138652874,1520356073,50
138652874,1520356071,51
138652874,1520356064,52
138652874,1520356058,53
138652874,1520356060,54
138652874,1520356020,55
138652874,1520356008,56
138652874,1520356022,57
138652874,1520356025,58
138652874,1520356027,59
138652874,1520356029,60
138652874,1520356032,61
138652874,1520356034,62
138652874,1520356035,63
138652874,1520356048,64
138652874,1520356049,65
138652874,1520356051,66
138652874,1520356053,67
138652874,1520356124,68
138652874,1520356002,69
138652874,1520356004,70
138652874,1520356003,71
138652874,1520356001,72
138652874,1520356130,73
138653089,1520358131,0
138653089,1520358134,1
138653089,1520358136,2
138653089,1520358137,3
138653089,1520358127,4
138653089,1520358108,5
138653089,1520358104,6
138653089,1520358105,7
138653089,1520358131,8
138653313,1520358794,0
138653313,1520358795,1
138653313,1520358803,2
138653313,1520358802,3
138653313,1520358800,4
138653313,1520358801,5
138653313,1520358799,6
138653313,1520358798,7
138653313,1520358797,8
138653313,1520358796,9
138653313,1520358794,10
138653513,1520360597,0
138653513,1520360599,1
138653513,1520360600,2
138653513,1520360595,3
138653513,1520360594,4
138653513,1520360596,5
138653513,1520360597,6
138653638,1520361257,0
138653638,1520361258,1
138653638,1520361259,2
138653638,1520361260,3
138653638,1520361261,4
138653638,1520361262,5
138653638,1520361263,6
138653638,1520361256,7
138653638,1520361257,8
138653995,1520363633,0
138653995,1520363634,1
138653995,1520363632,2
138653995,1520363628,3
138653995,1520363630,4
138653995,1520363635,5
138653995,1520363636,6
138653995,1520363627,7
138653995,1520363617,8
138653995,1520363623,9
138653995,1520363620,10
138653995,1520363622,11
138653995,1520363618,12
138653995,1520363616,13
138653995,1520363614,14
138653995,1520363608,15
138653995,1520363609,16
138653995,1520363611,17
138653995,1520363612,18
138653995,1520363613,19
138653995,1520363625,20
138653995,1520363626,21
138653995,1520363633,22
138654351,1520365475,0
138654351,1520365526,1
138654351,1520365530,2
138654351,2945575305,3
138654351,1520365531,4
138654351,1520365532,5
138654351,1520365534,6
138654351,1520365535,7
138654351,1520365536,8
138654351,1520365537,9
138654351,1520365539,10
138654351,1520365540,11
138654351,1520365541,12
138654351,1520365542,13
138654351,1520365543,14
138654351,1520365544,15
138654351,1520365545,16
138654351,1520365546,17
138654351,1520365547,18
138654351,1520365548,19
138654351,1520365549,20
138654351,1520365550,21
138654351,1520365551,22
138654351,1520365552,23
138654351,2945575966,24
138654351,977933878,25
138654351,977933946,26
138654351,977933873,27
138654351,1520365524,28
138654351,3760204958,29
138654351,1520365523,30
138654351,1520365516,31
138654351,977933916,32
138654351,2945575306,33
138654351,977934003,34
138654351,322084257,35
138654351,977933868,36
138654351,2945575324,37
138654351,1520365521,38
138654351,1520365465,39
138654351,1520365466,40
138654351,1520365478,41
138654351,1520365477,42
138654351,1520365467,43
138654351,1520365468,44
138654351,1520365469,45
138654351,1520365470,46
138654351,1520365471,47
138654351,1520365472,48
138654351,1520365473,49
138654351,1520365474,50
138654351,1520365475,51
